keep_pct,nmad,nmad_kms,out_0.05_pct,out_0.15_pct,catastrophes_removed_pct
100.0,0.0002886637348914045,86.5392106185545,4.496223172535071,1.0511170616681986,0.0
99.0,0.00028076098610536166,84.17002613503021,3.726131363287716,0.7670259577732025,17.955555555555556
97.0,0.00026709405891380976,80.07278443896783,2.27029254223321,0.4367531932426864,51.022222222222226
95.0,0.0002550223699859046,76.45378314305975,1.2915439629785443,0.27345393352965924,72.71111111111111
90.0,0.00022759401670674326,68.23096969460762,0.4085438962653759,0.11545805764021493,91.82222222222222
85.0,0.0002034035263994538,60.97884314516014,0.15516268572503292,0.032913296971976674,97.06666666666666
80.0,0.00018201631728099202,54.567119153776474,0.0849278113603437,0.024978768047159917,98.4888888888889
70.0,0.0001490723396546729,44.69076312488525,0.01712817584927205,0.005709391949757351,99.73333333333333
50.0,0.00010361271293209705,31.06230988996176,0.0,0.0,100.0
